Subject,channel,exp_cond,value,Experiment,Condition,Base_task
Subj06,8,prod_phon_baseline_hbo,-2.50E-07,Production,Phonological,Baseline
Subj06,9,prod_phon_baseline_hbo,7.46E-09,Production,Phonological,Baseline
Subj06,10,prod_phon_baseline_hbo,-2.68E-07,Production,Phonological,Baseline
Subj06,11,prod_phon_baseline_hbo,-3.95E-07,Production,Phonological,Baseline
Subj06,12,prod_phon_baseline_hbo,1.42E-07,Production,Phonological,Baseline
Subj06,13,prod_phon_baseline_hbo,1.42E-07,Production,Phonological,Baseline
Subj06,15,prod_phon_baseline_hbo,-1.61E-08,Production,Phonological,Baseline
Subj06,16,prod_phon_baseline_hbo,1.74E-07,Production,Phonological,Baseline
Subj06,17,prod_phon_baseline_hbo,1.53E-07,Production,Phonological,Baseline
Subj06,18,prod_phon_baseline_hbo,3.80E-08,Production,Phonological,Baseline
Subj06,19,prod_phon_baseline_hbo,1.08E-07,Production,Phonological,Baseline
Subj06,20,prod_phon_baseline_hbo,-1.22E-07,Production,Phonological,Baseline
Subj06,21,prod_phon_baseline_hbo,-3.27E-08,Production,Phonological,Baseline
Subj06,22,prod_phon_baseline_hbo,-3.56E-07,Production,Phonological,Baseline
Subj06,24,prod_phon_baseline_hbo,-3.14E-07,Production,Phonological,Baseline
Subj06,25,prod_phon_baseline_hbo,-3.59E-07,Production,Phonological,Baseline
Subj06,26,prod_phon_baseline_hbo,-3.90E-07,Production,Phonological,Baseline
Subj06,27,prod_phon_baseline_hbo,6.00E-08,Production,Phonological,Baseline
Subj06,28,prod_phon_baseline_hbo,-4.46E-07,Production,Phonological,Baseline
Subj06,29,prod_phon_baseline_hbo,-2.86E-08,Production,Phonological,Baseline
Subj06,30,prod_phon_baseline_hbo,1.13E-07,Production,Phonological,Baseline
Subj06,31,prod_phon_baseline_hbo,1.52E-07,Production,Phonological,Baseline
Subj06,33,prod_phon_baseline_hbo,-3.57E-08,Production,Phonological,Baseline
Subj06,34,prod_phon_baseline_hbo,1.51E-07,Production,Phonological,Baseline
Subj06,35,prod_phon_baseline_hbo,3.47E-08,Production,Phonological,Baseline
Subj06,36,prod_phon_baseline_hbo,4.99E-08,Production,Phonological,Baseline
Subj07,1,prod_phon_baseline_hbo,-3.24E-07,Production,Phonological,Baseline
Subj07,2,prod_phon_baseline_hbo,-1.70E-07,Production,Phonological,Baseline
Subj07,3,prod_phon_baseline_hbo,4.95E-08,Production,Phonological,Baseline
Subj07,4,prod_phon_baseline_hbo,-5.68E-08,Production,Phonological,Baseline
Subj07,6,prod_phon_baseline_hbo,-1.76E-07,Production,Phonological,Baseline
Subj07,7,prod_phon_baseline_hbo,3.07E-08,Production,Phonological,Baseline
Subj07,8,prod_phon_baseline_hbo,1.08E-07,Production,Phonological,Baseline
Subj07,9,prod_phon_baseline_hbo,1.07E-07,Production,Phonological,Baseline
Subj07,10,prod_phon_baseline_hbo,1.36E-07,Production,Phonological,Baseline
Subj07,11,prod_phon_baseline_hbo,1.28E-07,Production,Phonological,Baseline
Subj07,12,prod_phon_baseline_hbo,1.38E-07,Production,Phonological,Baseline
Subj07,13,prod_phon_baseline_hbo,-6.50E-09,Production,Phonological,Baseline
Subj07,15,prod_phon_baseline_hbo,-6.07E-08,Production,Phonological,Baseline
Subj07,16,prod_phon_baseline_hbo,1.86E-08,Production,Phonological,Baseline
Subj07,17,prod_phon_baseline_hbo,-2.03E-08,Production,Phonological,Baseline
Subj07,18,prod_phon_baseline_hbo,1.24E-07,Production,Phonological,Baseline
Subj07,19,prod_phon_baseline_hbo,9.12E-08,Production,Phonological,Baseline
Subj07,20,prod_phon_baseline_hbo,7.24E-08,Production,Phonological,Baseline
Subj07,21,prod_phon_baseline_hbo,1.56E-08,Production,Phonological,Baseline
Subj07,22,prod_phon_baseline_hbo,1.59E-07,Production,Phonological,Baseline
Subj07,24,prod_phon_baseline_hbo,1.24E-07,Production,Phonological,Baseline
Subj07,25,prod_phon_baseline_hbo,2.35E-07,Production,Phonological,Baseline
Subj07,26,prod_phon_baseline_hbo,1.05E-07,Production,Phonological,Baseline
Subj07,27,prod_phon_baseline_hbo,-2.66E-08,Production,Phonological,Baseline
Subj07,28,prod_phon_baseline_hbo,1.63E-07,Production,Phonological,Baseline
Subj07,29,prod_phon_baseline_hbo,6.85E-09,Production,Phonological,Baseline
Subj07,30,prod_phon_baseline_hbo,-7.41E-08,Production,Phonological,Baseline
Subj07,31,prod_phon_baseline_hbo,-3.99E-08,Production,Phonological,Baseline
Subj07,33,prod_phon_baseline_hbo,1.84E-07,Production,Phonological,Baseline
Subj07,34,prod_phon_baseline_hbo,-4.06E-08,Production,Phonological,Baseline
Subj07,35,prod_phon_baseline_hbo,-3.17E-09,Production,Phonological,Baseline
Subj07,36,prod_phon_baseline_hbo,3.36E-08,Production,Phonological,Baseline
Subj08,1,prod_phon_baseline_hbo,1.14E-07,Production,Phonological,Baseline
Subj08,2,prod_phon_baseline_hbo,9.00E-08,Production,Phonological,Baseline
Subj08,3,prod_phon_baseline_hbo,-2.62E-09,Production,Phonological,Baseline
Subj08,4,prod_phon_baseline_hbo,-1.01E-08,Production,Phonological,Baseline
Subj08,6,prod_phon_baseline_hbo,9.14E-08,Production,Phonological,Baseline
Subj08,7,prod_phon_baseline_hbo,3.05E-08,Production,Phonological,Baseline
Subj08,8,prod_phon_baseline_hbo,1.82E-09,Production,Phonological,Baseline
Subj08,9,prod_phon_baseline_hbo,-1.07E-08,Production,Phonological,Baseline
Subj08,10,prod_phon_baseline_hbo,5.57E-09,Production,Phonological,Baseline
Subj08,11,prod_phon_baseline_hbo,1.65E-08,Production,Phonological,Baseline
Subj08,12,prod_phon_baseline_hbo,-2.79E-08,Production,Phonological,Baseline
Subj08,13,prod_phon_baseline_hbo,-3.99E-08,Production,Phonological,Baseline
Subj08,15,prod_phon_baseline_hbo,-3.06E-08,Production,Phonological,Baseline
Subj08,16,prod_phon_baseline_hbo,-1.92E-08,Production,Phonological,Baseline
Subj08,17,prod_phon_baseline_hbo,-7.05E-08,Production,Phonological,Baseline
Subj08,18,prod_phon_baseline_hbo,-2.87E-08,Production,Phonological,Baseline
Subj08,19,prod_phon_baseline_hbo,4.63E-08,Production,Phonological,Baseline
Subj08,20,prod_phon_baseline_hbo,1.07E-07,Production,Phonological,Baseline
Subj08,21,prod_phon_baseline_hbo,3.04E-08,Production,Phonological,Baseline
Subj08,22,prod_phon_baseline_hbo,2.46E-08,Production,Phonological,Baseline
Subj08,24,prod_phon_baseline_hbo,4.57E-08,Production,Phonological,Baseline
Subj08,25,prod_phon_baseline_hbo,2.10E-08,Production,Phonological,Baseline
Subj08,26,prod_phon_baseline_hbo,4.10E-08,Production,Phonological,Baseline
Subj08,27,prod_phon_baseline_hbo,1.30E-07,Production,Phonological,Baseline
Subj08,28,prod_phon_baseline_hbo,7.20E-08,Production,Phonological,Baseline
Subj08,29,prod_phon_baseline_hbo,3.23E-08,Production,Phonological,Baseline
Subj08,30,prod_phon_baseline_hbo,9.60E-08,Production,Phonological,Baseline
Subj08,31,prod_phon_baseline_hbo,2.43E-09,Production,Phonological,Baseline
Subj08,33,prod_phon_baseline_hbo,3.97E-08,Production,Phonological,Baseline
Subj08,34,prod_phon_baseline_hbo,2.51E-08,Production,Phonological,Baseline
Subj08,35,prod_phon_baseline_hbo,-7.39E-08,Production,Phonological,Baseline
Subj08,36,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj10,1,prod_phon_baseline_hbo,-2.72E-07,Production,Phonological,Baseline
Subj10,2,prod_phon_baseline_hbo,2.72E-07,Production,Phonological,Baseline
Subj10,3,prod_phon_baseline_hbo,1.49E-07,Production,Phonological,Baseline
Subj10,4,prod_phon_baseline_hbo,9.51E-08,Production,Phonological,Baseline
Subj10,6,prod_phon_baseline_hbo,2.86E-08,Production,Phonological,Baseline
Subj10,7,prod_phon_baseline_hbo,1.25E-07,Production,Phonological,Baseline
Subj10,8,prod_phon_baseline_hbo,8.91E-08,Production,Phonological,Baseline
Subj10,9,prod_phon_baseline_hbo,2.69E-07,Production,Phonological,Baseline
Subj10,10,prod_phon_baseline_hbo,1.33E-07,Production,Phonological,Baseline
Subj10,11,prod_phon_baseline_hbo,7.94E-08,Production,Phonological,Baseline
Subj10,12,prod_phon_baseline_hbo,-6.79E-08,Production,Phonological,Baseline
Subj10,13,prod_phon_baseline_hbo,-3.10E-08,Production,Phonological,Baseline
Subj10,15,prod_phon_baseline_hbo,2.68E-08,Production,Phonological,Baseline
Subj10,16,prod_phon_baseline_hbo,8.97E-08,Production,Phonological,Baseline
Subj10,17,prod_phon_baseline_hbo,-1.17E-07,Production,Phonological,Baseline
Subj10,18,prod_phon_baseline_hbo,8.70E-08,Production,Phonological,Baseline
Subj10,19,prod_phon_baseline_hbo,-1.64E-07,Production,Phonological,Baseline
Subj10,20,prod_phon_baseline_hbo,3.79E-08,Production,Phonological,Baseline
Subj10,21,prod_phon_baseline_hbo,-2.51E-07,Production,Phonological,Baseline
Subj10,22,prod_phon_baseline_hbo,-1.55E-07,Production,Phonological,Baseline
Subj10,24,prod_phon_baseline_hbo,-5.81E-08,Production,Phonological,Baseline
Subj10,25,prod_phon_baseline_hbo,-2.48E-09,Production,Phonological,Baseline
Subj10,26,prod_phon_baseline_hbo,-4.81E-08,Production,Phonological,Baseline
Subj10,27,prod_phon_baseline_hbo,2.63E-08,Production,Phonological,Baseline
Subj10,28,prod_phon_baseline_hbo,7.59E-08,Production,Phonological,Baseline
Subj10,29,prod_phon_baseline_hbo,1.04E-07,Production,Phonological,Baseline
Subj10,30,prod_phon_baseline_hbo,-2.78E-08,Production,Phonological,Baseline
Subj10,31,prod_phon_baseline_hbo,-9.33E-08,Production,Phonological,Baseline
Subj10,33,prod_phon_baseline_hbo,4.84E-08,Production,Phonological,Baseline
Subj10,34,prod_phon_baseline_hbo,-1.72E-07,Production,Phonological,Baseline
Subj10,35,prod_phon_baseline_hbo,-4.68E-08,Production,Phonological,Baseline
Subj10,36,prod_phon_baseline_hbo,-1.35E-08,Production,Phonological,Baseline
Subj11,1,prod_phon_baseline_hbo,1.17E-07,Production,Phonological,Baseline
Subj11,2,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,3,prod_phon_baseline_hbo,1.75E-07,Production,Phonological,Baseline
Subj11,4,prod_phon_baseline_hbo,-2.34E-11,Production,Phonological,Baseline
Subj11,6,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,7,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,8,prod_phon_baseline_hbo,6.90E-08,Production,Phonological,Baseline
Subj11,9,prod_phon_baseline_hbo,-7.93E-09,Production,Phonological,Baseline
Subj11,10,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,11,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,12,prod_phon_baseline_hbo,-9.66E-08,Production,Phonological,Baseline
Subj11,13,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,15,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,16,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,17,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,18,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,19,prod_phon_baseline_hbo,3.24E-08,Production,Phonological,Baseline
Subj11,20,prod_phon_baseline_hbo,-1.41E-07,Production,Phonological,Baseline
Subj11,21,prod_phon_baseline_hbo,1.26E-07,Production,Phonological,Baseline
Subj11,22,prod_phon_baseline_hbo,2.52E-07,Production,Phonological,Baseline
Subj11,24,prod_phon_baseline_hbo,5.60E-08,Production,Phonological,Baseline
Subj11,25,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,26,prod_phon_baseline_hbo,1.29E-07,Production,Phonological,Baseline
Subj11,27,prod_phon_baseline_hbo,-1.46E-08,Production,Phonological,Baseline
Subj11,28,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,29,prod_phon_baseline_hbo,2.23E-07,Production,Phonological,Baseline
Subj11,30,prod_phon_baseline_hbo,9.50E-08,Production,Phonological,Baseline
Subj11,31,prod_phon_baseline_hbo,3.77E-08,Production,Phonological,Baseline
Subj11,33,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,34,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,35,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj11,36,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj12,1,prod_phon_baseline_hbo,-4.06E-08,Production,Phonological,Baseline
Subj12,2,prod_phon_baseline_hbo,-3.72E-08,Production,Phonological,Baseline
Subj12,3,prod_phon_baseline_hbo,-7.59E-08,Production,Phonological,Baseline
Subj12,4,prod_phon_baseline_hbo,-2.52E-07,Production,Phonological,Baseline
Subj12,6,prod_phon_baseline_hbo,-6.06E-08,Production,Phonological,Baseline
Subj12,7,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj12,8,prod_phon_baseline_hbo,-9.90E-08,Production,Phonological,Baseline
Subj12,9,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj12,10,prod_phon_baseline_hbo,-1.75E-07,Production,Phonological,Baseline
Subj12,11,prod_phon_baseline_hbo,-1.15E-07,Production,Phonological,Baseline
Subj12,12,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj12,13,prod_phon_baseline_hbo,9.47E-08,Production,Phonological,Baseline
Subj12,15,prod_phon_baseline_hbo,-2.85E-08,Production,Phonological,Baseline
Subj12,16,prod_phon_baseline_hbo,4.16E-07,Production,Phonological,Baseline
Subj12,17,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj12,18,prod_phon_baseline_hbo,6.58E-08,Production,Phonological,Baseline
Subj12,19,prod_phon_baseline_hbo,-1.13E-07,Production,Phonological,Baseline
Subj12,20,prod_phon_baseline_hbo,-1.44E-07,Production,Phonological,Baseline
Subj12,21,prod_phon_baseline_hbo,-1.42E-07,Production,Phonological,Baseline
Subj12,22,prod_phon_baseline_hbo,-2.47E-07,Production,Phonological,Baseline
Subj12,24,prod_phon_baseline_hbo,-2.12E-07,Production,Phonological,Baseline
Subj12,25,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj12,26,prod_phon_baseline_hbo,-1.99E-07,Production,Phonological,Baseline
Subj12,27,prod_phon_baseline_hbo,-4.85E-07,Production,Phonological,Baseline
Subj12,28,prod_phon_baseline_hbo,-1.45E-07,Production,Phonological,Baseline
Subj12,29,prod_phon_baseline_hbo,-1.01E-07,Production,Phonological,Baseline
Subj12,30,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj12,31,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj12,33,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj12,34,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj12,35,prod_phon_baseline_hbo,-5.72E-08,Production,Phonological,Baseline
Subj12,36,prod_phon_baseline_hbo,-2.78E-07,Production,Phonological,Baseline
Subj13,1,prod_phon_baseline_hbo,1.29E-07,Production,Phonological,Baseline
Subj13,2,prod_phon_baseline_hbo,9.69E-08,Production,Phonological,Baseline
Subj13,3,prod_phon_baseline_hbo,1.21E-07,Production,Phonological,Baseline
Subj13,4,prod_phon_baseline_hbo,8.25E-08,Production,Phonological,Baseline
Subj13,6,prod_phon_baseline_hbo,4.81E-08,Production,Phonological,Baseline
Subj13,7,prod_phon_baseline_hbo,8.58E-08,Production,Phonological,Baseline
Subj13,8,prod_phon_baseline_hbo,9.30E-08,Production,Phonological,Baseline
Subj13,9,prod_phon_baseline_hbo,4.58E-08,Production,Phonological,Baseline
Subj13,10,prod_phon_baseline_hbo,1.09E-07,Production,Phonological,Baseline
Subj13,11,prod_phon_baseline_hbo,1.05E-07,Production,Phonological,Baseline
Subj13,12,prod_phon_baseline_hbo,1.14E-07,Production,Phonological,Baseline
Subj13,13,prod_phon_baseline_hbo,8.13E-08,Production,Phonological,Baseline
Subj13,15,prod_phon_baseline_hbo,1.22E-07,Production,Phonological,Baseline
Subj13,16,prod_phon_baseline_hbo,4.58E-08,Production,Phonological,Baseline
Subj13,17,prod_phon_baseline_hbo,6.40E-08,Production,Phonological,Baseline
Subj13,18,prod_phon_baseline_hbo,-1.49E-08,Production,Phonological,Baseline
Subj13,19,prod_phon_baseline_hbo,9.73E-08,Production,Phonological,Baseline
Subj13,20,prod_phon_baseline_hbo,4.12E-08,Production,Phonological,Baseline
Subj13,21,prod_phon_baseline_hbo,1.09E-07,Production,Phonological,Baseline
Subj13,22,prod_phon_baseline_hbo,1.44E-07,Production,Phonological,Baseline
Subj13,24,prod_phon_baseline_hbo,7.42E-08,Production,Phonological,Baseline
Subj13,25,prod_phon_baseline_hbo,1.03E-07,Production,Phonological,Baseline
Subj13,26,prod_phon_baseline_hbo,8.06E-08,Production,Phonological,Baseline
Subj13,27,prod_phon_baseline_hbo,2.30E-08,Production,Phonological,Baseline
Subj13,28,prod_phon_baseline_hbo,1.19E-07,Production,Phonological,Baseline
Subj13,29,prod_phon_baseline_hbo,9.00E-08,Production,Phonological,Baseline
Subj13,30,prod_phon_baseline_hbo,-4.00E-08,Production,Phonological,Baseline
Subj13,31,prod_phon_baseline_hbo,-3.23E-08,Production,Phonological,Baseline
Subj13,33,prod_phon_baseline_hbo,2.82E-08,Production,Phonological,Baseline
Subj13,34,prod_phon_baseline_hbo,-7.90E-09,Production,Phonological,Baseline
Subj13,35,prod_phon_baseline_hbo,-9.40E-09,Production,Phonological,Baseline
Subj13,36,prod_phon_baseline_hbo,2.55E-08,Production,Phonological,Baseline
Subj14,1,prod_phon_baseline_hbo,1.17E-07,Production,Phonological,Baseline
Subj14,2,prod_phon_baseline_hbo,5.58E-08,Production,Phonological,Baseline
Subj14,3,prod_phon_baseline_hbo,2.79E-08,Production,Phonological,Baseline
Subj14,4,prod_phon_baseline_hbo,-7.31E-08,Production,Phonological,Baseline
Subj14,6,prod_phon_baseline_hbo,-1.04E-08,Production,Phonological,Baseline
Subj14,7,prod_phon_baseline_hbo,-9.52E-08,Production,Phonological,Baseline
Subj14,8,prod_phon_baseline_hbo,1.35E-07,Production,Phonological,Baseline
Subj14,9,prod_phon_baseline_hbo,4.06E-08,Production,Phonological,Baseline
Subj14,10,prod_phon_baseline_hbo,7.41E-08,Production,Phonological,Baseline
Subj14,11,prod_phon_baseline_hbo,1.77E-08,Production,Phonological,Baseline
Subj14,12,prod_phon_baseline_hbo,-7.30E-09,Production,Phonological,Baseline
Subj14,13,prod_phon_baseline_hbo,2.26E-08,Production,Phonological,Baseline
Subj14,15,prod_phon_baseline_hbo,-1.33E-07,Production,Phonological,Baseline
Subj14,16,prod_phon_baseline_hbo,-5.74E-08,Production,Phonological,Baseline
Subj14,17,prod_phon_baseline_hbo,4.12E-08,Production,Phonological,Baseline
Subj14,18,prod_phon_baseline_hbo,-5.52E-08,Production,Phonological,Baseline
Subj14,19,prod_phon_baseline_hbo,8.33E-08,Production,Phonological,Baseline
Subj14,20,prod_phon_baseline_hbo,9.33E-08,Production,Phonological,Baseline
Subj14,21,prod_phon_baseline_hbo,1.73E-07,Production,Phonological,Baseline
Subj14,22,prod_phon_baseline_hbo,-1.13E-07,Production,Phonological,Baseline
Subj14,24,prod_phon_baseline_hbo,-1.57E-07,Production,Phonological,Baseline
Subj14,25,prod_phon_baseline_hbo,6.30E-08,Production,Phonological,Baseline
Subj14,26,prod_phon_baseline_hbo,1.46E-07,Production,Phonological,Baseline
Subj14,27,prod_phon_baseline_hbo,-8.32E-08,Production,Phonological,Baseline
Subj14,28,prod_phon_baseline_hbo,-4.74E-08,Production,Phonological,Baseline
Subj14,29,prod_phon_baseline_hbo,9.82E-08,Production,Phonological,Baseline
Subj14,30,prod_phon_baseline_hbo,-5.02E-08,Production,Phonological,Baseline
Subj14,31,prod_phon_baseline_hbo,-3.63E-08,Production,Phonological,Baseline
Subj14,33,prod_phon_baseline_hbo,5.25E-08,Production,Phonological,Baseline
Subj14,34,prod_phon_baseline_hbo,2.22E-08,Production,Phonological,Baseline
Subj14,35,prod_phon_baseline_hbo,-6.79E-08,Production,Phonological,Baseline
Subj14,36,prod_phon_baseline_hbo,9.66E-08,Production,Phonological,Baseline
Subj15,1,prod_phon_baseline_hbo,7.44E-08,Production,Phonological,Baseline
Subj15,2,prod_phon_baseline_hbo,-2.15E-08,Production,Phonological,Baseline
Subj15,3,prod_phon_baseline_hbo,1.01E-07,Production,Phonological,Baseline
Subj15,4,prod_phon_baseline_hbo,1.22E-07,Production,Phonological,Baseline
Subj15,6,prod_phon_baseline_hbo,9.00E-08,Production,Phonological,Baseline
Subj15,7,prod_phon_baseline_hbo,1.06E-07,Production,Phonological,Baseline
Subj15,8,prod_phon_baseline_hbo,1.17E-07,Production,Phonological,Baseline
Subj15,9,prod_phon_baseline_hbo,-2.99E-09,Production,Phonological,Baseline
Subj15,10,prod_phon_baseline_hbo,2.23E-07,Production,Phonological,Baseline
Subj15,11,prod_phon_baseline_hbo,2.99E-07,Production,Phonological,Baseline
Subj15,12,prod_phon_baseline_hbo,1.89E-08,Production,Phonological,Baseline
Subj15,13,prod_phon_baseline_hbo,1.14E-08,Production,Phonological,Baseline
Subj15,15,prod_phon_baseline_hbo,5.95E-08,Production,Phonological,Baseline
Subj15,16,prod_phon_baseline_hbo,8.52E-08,Production,Phonological,Baseline
Subj15,17,prod_phon_baseline_hbo,NA,Production,Phonological,Baseline
Subj15,18,prod_phon_baseline_hbo,1.05E-08,Production,Phonological,Baseline
Subj15,19,prod_phon_baseline_hbo,6.89E-08,Production,Phonological,Baseline
Subj15,20,prod_phon_baseline_hbo,1.96E-08,Production,Phonological,Baseline
Subj15,21,prod_phon_baseline_hbo,5.77E-08,Production,Phonological,Baseline
Subj15,22,prod_phon_baseline_hbo,6.76E-08,Production,Phonological,Baseline
Subj15,24,prod_phon_baseline_hbo,3.78E-08,Production,Phonological,Baseline
Subj15,25,prod_phon_baseline_hbo,2.45E-08,Production,Phonological,Baseline
Subj15,26,prod_phon_baseline_hbo,6.76E-08,Production,Phonological,Baseline
Subj15,27,prod_phon_baseline_hbo,-9.62E-08,Production,Phonological,Baseline
Subj15,28,prod_phon_baseline_hbo,2.50E-08,Production,Phonological,Baseline
Subj15,29,prod_phon_baseline_hbo,5.71E-08,Production,Phonological,Baseline
Subj15,30,prod_phon_baseline_hbo,-2.48E-07,Production,Phonological,Baseline
Subj15,31,prod_phon_baseline_hbo,-2.99E-07,Production,Phonological,Baseline
Subj15,33,prod_phon_baseline_hbo,1.88E-08,Production,Phonological,Baseline
